Time,alt_msl_ft,ias_kt,vs_fps,pitch_deg,roll_deg,throttle
56.4167,162.6940834,51.71619842,-1.525687292,4.257902084,1.369325312,0
56.6167,162.4144233,51.37010036,-1.290734176,4.374408681,1.725419428,0
56.8167,162.1689223,51.02648635,-1.177286467,4.420903546,2.07435495,0
57.0167,161.9347657,50.68840671,-1.171555101,4.474848196,2.305589509,0
57.2167,161.7038033,50.35301332,-1.129629042,4.640176351,2.303677186,0
57.4167,161.4899469,50.01736858,-1.019065693,4.756671034,2.227055004,0
57.6167,161.2918562,49.68730039,-0.982524728,4.688764232,2.118996132,0
57.8167,161.0811554,49.37434644,-1.161881806,4.391155464,1.904900186,0
58.0167,160.809988,49.08804505,-1.551648013,4.121549039,1.526917041,0
58.2167,160.4627574,48.82523032,-1.907028639,4.007084641,1.072629624,0
58.4167,160.0559513,48.57744892,-2.152187197,3.969129474,0.5942326605,0
58.6167,159.6082042,48.34103867,-2.325782015,3.946551123,0.08460386902,0
58.8083,159.1311917,48.11665942,-2.44695498,3.940260653,-0.4314937115,0
59.0167,158.6331672,47.90400048,-2.543564769,3.934404554,-0.9522178803,0
59.2167,158.1170941,47.70243673,-2.626417752,3.993107344,-1.566263713,0
59.4167,157.588236,47.51075413,-2.669800115,4.098426196,-2.232232762,0
59.6167,157.0558751,47.33035364,-2.66350291,4.210427553,-2.857191666,0
59.8167,156.5286562,47.16054627,-2.615643633,4.339170615,-3.377364341,0
60.0083,156.3453836,46.90184146,-0.7148065224,3.845683927,-1.795274371,0
60.2167,156.2442929,46.67294523,-0.4351375624,4.366005698,-0.1974537656,0
60.4167,156.2307883,46.43157128,-0.04011098132,5.142034938,0.1234411851,0
60.6167,156.2280082,46.17640789,-0.0270663441,5.801945692,0.1569191885,0
60.8167,156.223633,45.90772714,-0.03160124076,6.233408044,0.05714245031,0
61.0083,156.2179347,45.65493425,-0.04620478643,6.219026689,-0.2212016782,0
61.2167,156.195359,45.36220428,-0.161183379,5.726305032,-0.5857741725,0
61.425,156.1348538,45.10816142,-0.4105452957,5.063371196,-0.5820436746,0
61.6167,156.0244509,44.85624682,-0.1704657959,4.335202774,0.236990579,0
61.8167,155.9849717,44.60872453,-0.2185946476,4.204432084,0.4561518197,0
62.0167,155.9435022,44.36562587,-0.2024449077,4.280513808,0.4438629005,0
